date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-06-27,0,285,0,11,0,20,0.8812539742,0.7559668615,136,22506,144,157730,59,1482,,09005,9005
2020-06-28,0,285,0,11,0,20,0.884769423,0.7549520388,136,22530,139,157709,57,1482,,09005,9005
2020-06-29,0,285,0,11,0,20,0.8877942197,0.7598523579,136,22553,134,157687,55,1487,,09005,9005
2020-06-30,0,285,0,11,0,20,0.8901808473,0.7245223817,137,22575,129,157667,53,1487,,09005,9005
2020-07-01,0,285,0,11,0,20,,,137,22597,125,157647,52,,,09005,9005
2020-07-02,0,285,0,11,0,20,,,137,22618,121,157626,52,,,09005,9005
2020-07-03,0,285,0,11,0,20,,,137,22639,118,157604,52,,,09005,9005
2020-07-04,0,285,0,11,0,20,,,137,22661,115,157582,53,,,09005,9005
2020-07-05,0,285,0,11,0,20,,,137,22683,114,157558,54,,,09005,9005
2020-07-06,0,285,0,11,0,20,,,137,22705,113,157534,56,,,09005,9005
2020-07-07,0,285,0,11,0,20,,,137,22729,113,157509,58,,,09005,9005
2020-07-08,0,285,0,11,0,20,,,138,22753,114,157482,60,,,09005,9005
2020-07-09,0,285,0,11,0,20,,,138,22778,116,157454,63,,,09005,9005
2020-07-10,0,285,0,11,0,20,,,138,22805,118,157425,66,,,09005,9005
2020-07-11,0,285,0,11,0,20,,,138,22833,122,157393,70,,,09005,9005
2020-07-12,0,285,0,11,0,20,,,138,22862,126,157359,74,,,09005,9005
2020-07-13,0,285,0,11,0,20,,,138,22894,131,157322,79,,,09005,9005
2020-07-14,0,285,0,11,0,20,,,138,22928,137,157283,85,,,09005,9005
2020-07-15,0,285,0,11,0,20,,,138,22964,145,157240,91,,,09005,9005
2020-07-16,0,285,0,11,0,20,,,138,23003,153,157195,97,,,09005,9005
2020-07-17,0,285,0,11,0,20,,,138,23044,162,157148,104,,,09005,9005
2020-07-18,0,285,0,11,0,20,,,139,23087,171,157098,110,,,09005,9005
2020-07-19,0,285,0,11,0,20,,,139,23134,182,157045,116,,,09005,9005
2020-07-20,0,285,0,11,0,20,,,139,23183,192,156989,123,,,09005,9005
2020-07-21,0,285,0,11,0,20,,,139,23235,204,156930,131,,,09005,9005
2020-07-22,0,285,0,11,0,20,,,139,23290,216,156867,138,,,09005,9005
2020-07-23,0,285,0,11,0,20,,,139,23348,229,156800,147,,,09005,9005
2020-07-24,0,285,0,11,0,20,,,139,23410,242,156730,155,,,09005,9005
2020-07-25,0,285,0,11,0,20,,,139,23475,257,156655,164,,,09005,9005
2020-07-26,0,285,0,11,0,20,,,140,23545,272,156577,174,,,09005,9005
2020-07-27,0,285,0,11,0,20,,,140,23618,288,156493,184,,,09005,9005
2020-07-28,0,285,0,11,0,20,,,140,23696,305,156405,195,,,09005,9005
2020-07-29,0,285,0,11,0,20,,,140,23778,323,156311,207,,,09005,9005
2020-07-30,0,285,0,11,0,20,,,140,23864,342,156212,219,,,09005,9005
2020-07-31,0,285,0,11,0,20,,,140,23956,361,156108,231,,,09005,9005
2020-08-01,0,285,0,11,0,20,,,141,24053,383,155997,245,,,09005,9005
2020-08-02,0,285,0,11,0,20,,,141,24156,405,155880,259,,,09005,9005
2020-08-03,0,285,0,11,0,20,,,141,24265,428,155757,274,,,09005,9005
2020-08-04,0,285,0,11,0,20,,,141,24380,453,155626,289,,,09005,9005
2020-08-05,0,285,0,11,0,20,,,141,24502,480,155488,306,,,09005,9005
2020-08-06,0,285,0,11,0,20,,,142,24630,507,155342,324,,,09005,9005
2020-08-07,0,285,0,11,0,20,,,142,24766,536,155187,342,,,09005,9005
2020-08-08,0,285,0,11,0,20,,,142,24910,567,155024,361,,,09005,9005
2020-08-09,0,285,0,11,0,20,,,143,25062,600,154851,382,,,09005,9005
2020-08-10,0,285,0,11,0,20,,,143,25223,634,154669,403,,,09005,9005
2020-08-11,0,285,0,11,0,20,,,143,25392,670,154477,426,,,09005,9005
2020-08-12,0,285,0,11,0,20,,,144,25571,708,154274,450,,,09005,9005
2020-08-13,0,285,0,11,0,20,,,144,25760,748,154061,475,,,09005,9005
2020-08-14,0,285,0,11,0,20,,,144,25959,790,153835,501,,,09005,9005
2020-08-15,0,285,0,11,0,20,,,145,26169,834,153598,529,,,09005,9005
2020-08-16,0,285,0,11,0,20,,,145,26391,880,153347,557,,,09005,9005
2020-08-17,0,285,0,11,0,20,,,146,26625,929,153083,588,,,09005,9005
2020-08-18,0,285,0,11,0,20,,,146,26871,980,152805,619,,,09005,9005
2020-08-19,0,285,0,11,0,20,,,147,27131,1034,152512,653,,,09005,9005
2020-08-20,0,285,0,11,0,20,,,147,27404,1090,152204,687,,,09005,9005
2020-08-21,0,285,0,11,0,20,,,148,27692,1149,151880,724,,,09005,9005
2020-08-22,0,285,0,11,0,20,,,148,27995,1211,151539,762,,,09005,9005
2020-08-23,0,285,0,11,0,20,,,149,28314,1276,151180,801,,,09005,9005
2020-08-24,0,285,0,11,0,20,,,150,28649,1343,150804,842,,,09005,9005
2020-08-25,0,285,0,11,0,20,,,150,29002,1414,150408,885,,,09005,9005
2020-08-26,0,285,0,11,0,20,,,151,29372,1488,149994,930,,,09005,9005
2020-08-27,0,285,0,11,0,20,,,152,29761,1565,149558,976,,,09005,9005
2020-08-28,0,285,0,11,0,20,,,153,30169,1645,149102,1024,,,09005,9005
2020-08-29,1,285,0,11,0,20,,,154,30597,1728,148624,1074,,,09005,9005
2020-08-30,1,285,0,11,0,20,,,155,31046,1815,148124,1126,,,09005,9005
2020-08-31,1,285,0,11,0,20,,,156,31516,1905,147601,1179,,,09005,9005
2020-09-01,1,285,0,11,0,20,,,157,32012,1999,147049,1234,,,09005,9005
2020-09-02,1,285,0,11,0,20,,,158,32527,2096,146477,1291,,,09005,9005
2020-09-03,1,285,0,11,0,20,,,160,33066,2196,145880,1350,,,09005,9005
2020-09-04,1,285,0,11,0,20,,,161,33629,2299,145257,1410,,,09005,9005
2020-09-05,1,285,0,11,0,20,,,163,34216,2406,144608,1471,,,09005,9005
2020-09-06,1,285,0,11,0,20,,,165,34829,2516,143932,1534,,,09005,9005
2020-09-07,1,285,0,11,0,20,,,166,35468,2629,143229,1599,,,09005,9005
2020-09-08,1,285,0,11,0,20,,,168,36133,2746,142498,1664,,,09005,9005
2020-09-09,1,285,0,11,0,20,,,170,36826,2865,141739,1731,,,09005,9005
2020-09-10,1,285,0,11,0,20,,,172,37546,2987,140951,1798,,,09005,9005
2020-09-11,1,285,0,11,0,20,,,175,38293,3111,140135,1867,,,09005,9005
2020-09-12,2,285,0,11,0,20,,,177,39069,3238,139291,1936,,,09005,9005
2020-09-13,2,285,0,11,0,20,,,179,39872,3366,138418,2005,,,09005,9005
2020-09-14,2,285,0,11,0,20,,,182,40704,3497,137516,2075,,,09005,9005
2020-09-15,2,285,0,11,0,20,,,185,41564,3629,136587,2145,,,09005,9005
2020-09-16,2,285,0,11,0,20,,,187,42453,3762,135629,2214,,,09005,9005
2020-09-17,2,285,0,11,0,20,,,190,43369,3896,134643,2283,,,09005,9005
2020-09-18,2,285,0,11,0,20,,,193,44314,4031,133631,2350,,,09005,9005
2020-09-19,2,285,1,11,0,20,,,197,45286,4166,132592,2417,,,09005,9005
2020-09-20,2,285,1,11,0,20,,,200,46285,4300,131528,2482,,,09005,9005
2020-09-21,2,285,1,11,0,20,,,203,47310,4433,130439,2546,,,09005,9005
2020-09-22,3,285,1,11,0,20,,,207,48361,4565,129327,2608,,,09005,9005
2020-09-23,3,285,1,11,0,20,,,211,49436,4695,128191,2668,,,09005,9005
2020-09-24,3,285,1,11,0,20,,,215,50536,4822,127035,2725,,,09005,9005
2020-09-25,3,285,1,11,0,20,,,218,51657,4946,125859,2779,,,09005,9005
2020-09-26,3,285,1,11,0,20,,,223,52801,5067,124665,2830,,,09005,9005
2020-09-27,3,285,1,11,0,20,,,227,53963,5183,123455,2877,,,09005,9005
2020-09-28,3,285,1,11,0,20,,,231,55143,5294,122232,2920,,,09005,9005
2020-09-29,3,285,1,11,0,20,,,236,56340,5400,120995,2960,,,09005,9005
2020-03-11,0,1494,0,62,0,215,,,523,0,51,891606,61,,,09003,9003
2020-03-12,0,1494,0,62,0,215,,,523,28,67,891563,76,,,09003,9003
2020-03-13,0,1494,0,62,0,215,,,523,63,86,891507,97,,,09003,9003
2020-03-14,0,1494,0,62,0,215,,,523,108,111,891435,124,1,,09003,9003
2020-03-15,0,1494,0,62,0,215,1.7658383556,1.0779596153,523,166,143,891342,159,3,,09003,9003
2020-03-16,0,1494,0,62,0,215,1.7712621355,0.6664752138,523,239,184,891223,204,4,,09003,9003
2020-03-17,0,1494,0,62,0,215,1.7760207631,0.5554049652,523,334,236,891071,262,7,,09003,9003
2020-03-18,0,1494,0,62,0,215,1.7802032624,0.5368770735,523,456,303,890875,336,11,,09003,9003
2020-03-19,0,1494,0,62,0,215,1.7831995962,0.4898240849,523,612,388,890624,431,18,,09003,9003
2020-03-20,1,1494,0,62,0,215,1.7843772312,0.4548431149,523,812,498,890302,553,29,,09003,9003
2020-03-21,1,1494,0,62,0,215,1.784100555,0.4260554709,524,1069,639,889889,710,35,,09003,9003
2020-03-22,2,1494,0,62,0,215,1.7814072767,0.3979654399,524,1397,819,889360,910,54,,09003,9003
2020-03-23,2,1494,0,62,0,215,1.7771836118,0.3703171935,524,1818,1050,888683,1166,61,,09003,9003
2020-03-24,3,1494,1,62,0,215,1.7704975493,0.3433797801,524,2358,1346,887815,1494,88,,09003,9003
2020-03-25,4,1494,1,62,0,215,1.7613956201,0.340233778,525,3050,1726,886704,1913,116,,09003,9003
2020-03-26,5,1494,1,62,1,215,1.7500232741,0.29732867,525,3933,2209,885298,2435,138,,09003,9003
2020-03-27,7,1494,2,62,1,215,1.7362709022,0.2493371136,526,5046,2811,883590,3032,189,,09003,9003
2020-03-28,9,1494,2,62,1,215,1.7214837296,0.2362852945,526,6417,3536,881545,3705,228,,09003,9003
2020-03-29,11,1494,3,62,2,215,1.7021969084,0.2245324121,527,8078,4389,879138,4452,276,,09003,9003
2020-03-30,14,1494,4,62,2,215,1.681303864,0.2247902119,529,10056,5372,876351,5260,330,,09003,9003
2020-03-31,18,1494,5,62,3,215,1.657556917,0.2143248569,530,12373,6480,873187,6108,330,,09003,9003
2020-04-01,22,1494,7,62,4,215,1.6324122848,0.1927159736,532,15037,7698,869664,6966,469,,09003,9003
2020-04-02,27,1494,8,62,5,215,1.6056280163,0.1889009205,534,18047,9004,865822,7799,539,,09003,9003
2020-04-03,32,1494,10,62,6,215,1.5778195532,0.1622875162,537,21383,10363,861722,8562,679,,09003,9003
2020-04-04,38,1494,12,62,7,215,1.5488053672,0.1706631902,541,25010,11735,857448,9208,726,,09003,9003
2020-04-05,45,1494,14,62,8,215,1.5185397153,0.1563061206,545,28845,13044,853140,9682,751,,09003,9003
2020-04-06,52,1494,16,62,10,215,1.4875520042,0.1479309941,549,32889,14289,848800,9978,882,,09003,9003
2020-04-07,59,1494,19,62,11,215,1.4550535393,0.1457654875,555,36976,15347,844664,10027,1045,,09003,9003
2020-04-08,66,1494,21,62,13,215,1.4225671965,0.1320494761,563,41031,16178,840817,9819,1290,,09003,9003
2020-04-09,73,1494,24,62,14,215,1.3903283168,0.124035531,571,44967,16747,837242,9459,1471,,09003,9003
2020-04-10,80,1494,26,62,15,215,1.3578692612,0.1160851451,581,48773,17093,833658,9236,1615,,09003,9003
2020-04-11,86,1494,29,62,17,215,1.3250384649,0.1255625797,591,52514,17317,830018,9135,1832,,09003,9003
2020-04-12,92,1494,31,62,18,215,1.2919180667,0.1120296043,602,56228,17477,826355,9085,1914,,09003,9003
2020-04-13,97,1494,33,62,19,215,1.2591763186,0.1041608248,614,59927,17594,822678,9062,2243,,09003,9003
2020-04-14,102,1494,35,62,20,215,1.2270398647,0.1018908145,627,63620,17683,818994,9053,2370,,09003,9003
2020-04-15,106,1494,37,62,21,215,1.1954645153,0.1052323301,640,67310,17753,815310,9048,2570,,09003,9003
2020-04-16,110,1494,39,62,21,215,1.1653911889,0.1023667463,654,70997,17808,811628,9042,2859,,09003,9003
2020-04-17,113,1494,40,62,22,215,1.1357595323,0.0999999999999999,668,74682,17851,807952,9033,3015,,09003,9003
2020-04-18,117,1494,42,62,23,215,1.1074816367,0.1,683,78363,17882,804284,9020,3196,,09003,9003
2020-04-19,119,1494,43,62,23,215,1.0807760669,0.1,698,82037,17901,800627,9002,3351,,09003,9003
2020-04-20,122,1494,44,62,24,215,1.0554763972,0.0999999999999999,714,85704,17910,796984,8980,3823,,09003,9003
2020-04-21,124,1494,46,62,24,215,1.0320358827,0.0999999999999999,730,89360,17907,793355,8952,3951,,09003,9003
2020-04-22,126,1494,47,62,25,215,1.0107310158,0.100825271,746,93003,17894,789744,8919,4128,,09003,9003
2020-04-23,128,1494,48,62,25,215,0.9915404834,0.1,763,96630,17868,786170,8867,4303,,09003,9003
2020-04-24,129,1494,48,62,25,215,0.9743664473,0.1,780,100224,17816,782695,8748,4570,,09003,9003
2020-04-25,131,1494,49,62,26,215,0.9598479849,0.1,797,103756,17720,779340,8571,4761,,09003,9003
2020-04-26,132,1494,50,62,26,215,0.9484959962,0.1,814,107208,17571,776110,8349,4989,,09003,9003
2020-04-27,133,1494,50,62,26,215,0.9400767041,0.1,831,110563,17360,773010,8095,5157,,09003,9003
2020-04-28,133,1494,51,62,26,215,0.9342740994,0.0999999999999999,849,113807,17086,770047,7813,5224,,09003,9003
2020-04-29,133,1494,51,62,26,215,0.9314596142,0.1,867,116931,16754,767229,7507,5388,,09003,9003
2020-04-30,133,1494,52,62,26,215,0.9315671181,0.0999999999999999,884,119926,16366,764560,7182,5601,,09003,9003
2020-05-01,133,1494,52,62,26,215,0.9346439486,0.1,902,122784,15927,762043,6839,5931,,09003,9003
2020-05-02,132,1494,52,62,26,215,0.9401685974,0.0999999999999999,920,125500,15441,759682,6485,6112,,09003,9003
2020-05-03,131,1494,52,62,26,215,0.9476597019,0.1,937,128071,14913,757476,6120,6112,,09003,9003
2020-05-04,129,1494,51,62,25,215,0.9565357081,0.1,955,130493,14349,755424,5751,6173,,09003,9003
2020-05-05,128,1494,51,62,25,215,0.9659824377,0.1,972,132764,13751,753525,5378,6351,,09003,9003
2020-05-06,125,1494,50,62,25,215,0.9756622556,0.0999999999999999,989,134883,13128,751775,5008,6530,,09003,9003
2020-05-07,123,1494,50,62,24,215,0.9849469494,0.1082684899,1006,136853,12482,750162,4652,6750,,09003,9003
2020-05-08,120,1494,49,62,24,215,0.9929402971,0.1232815172,1022,138686,11831,748640,4342,6904,,09003,9003
2020-05-09,117,1494,48,62,23,215,0.9990816818,0.1272821549,1039,140400,11193,747200,4067,7105,,09003,9003
2020-05-10,114,1494,47,62,22,215,1.0024262011,0.1263166753,1054,142007,10577,745840,3820,7263,,09003,9003
2020-05-11,110,1494,46,62,22,215,1.0025288134,0.1262870537,1070,143518,9987,744557,3592,7358,,09003,9003
2020-05-12,107,1494,45,62,21,215,0.9991804028,0.1272536566,1085,144939,9425,743348,3380,7528,,09003,9003
2020-05-13,103,1494,44,62,20,215,0.9922587349,0.1350252726,1099,146277,8892,742207,3182,7732,,09003,9003
2020-05-14,100,1494,43,62,20,215,0.9815988374,0.1323290173,1113,147537,8387,741133,2997,7935,,09003,9003
2020-05-15,96,1494,41,62,19,215,0.9671899159,0.1249415093,1127,148724,7909,740120,2823,8126,,09003,9003
2020-05-16,92,1494,40,62,18,215,0.9496568499,0.1242293668,1140,149842,7457,739166,2659,8299,,09003,9003
2020-05-17,89,1494,39,62,17,215,0.9297416929,0.1126578693,1153,150895,7030,738267,2505,8723,,09003,9003
2020-05-18,85,1494,38,62,17,215,0.9078108665,0.1074417482,1165,151887,6627,737421,2359,8957,,09003,9003
2020-05-19,82,1494,36,62,16,215,0.8847497256,0.1025519208,1177,152822,6246,736623,2223,9050,,09003,9003
2020-05-20,78,1494,35,62,15,215,0.8611681419,0.1,1189,153703,5886,735871,2093,9234,,09003,9003
2020-05-21,75,1494,34,62,15,215,0.8373996693,0.1,1199,154532,5547,735163,1972,9299,,09003,9003
2020-05-22,72,1494,33,62,14,215,0.8148282262,0.1,1210,155313,5227,734497,1857,9463,,09003,9003
2020-05-23,69,1494,31,62,13,215,0.7942109125,0.1,1220,156049,4925,733869,1749,9545,,09003,9003
2020-05-24,65,1494,30,62,13,215,0.7758513623,0.1,1230,156744,4640,733275,1647,9686,,09003,9003
2020-05-25,62,1494,29,62,12,215,0.7602553048,0.1,1239,157399,4371,732717,1551,9841,,09003,9003
2020-05-26,60,1494,28,62,11,215,0.7473620117,0.1017978187,1248,158013,4118,732193,1461,9917,,09003,9003
2020-05-27,57,1494,27,62,11,215,0.7375468032,0.1,1256,158593,3879,731698,1376,9962,,09003,9003
2020-05-28,54,1494,26,62,10,215,0.7308856043,0.1065541478,1264,159140,3653,731231,1296,10078,,09003,9003
2020-05-29,52,1494,25,62,10,215,0.7271818257,0.1249438448,1272,159653,3441,730794,1221,10146,,09003,9003
2020-05-30,49,1494,24,62,9,215,0.7259286553,0.1253056039,1279,160136,3242,730382,1149,10207,,09003,9003
2020-05-31,47,1494,23,62,9,215,0.7270051424,0.1365418542,1287,160591,3054,729993,1082,10296,,09003,9003
2020-06-01,44,1494,22,62,8,215,0.7298227064,0.1357284935,1293,161020,2877,729628,1019,9752,,09003,9003
2020-06-02,42,1494,21,62,8,215,0.7339690437,0.1403050517,1300,161424,2710,729284,960,10536,,09003,9003
2020-06-03,40,1494,20,62,7,215,0.7388548748,0.1504416391,1306,161804,2552,728959,904,10593,,09003,9003
2020-06-04,38,1494,19,62,7,215,0.7438485233,0.1547735997,1312,162163,2404,728653,851,10636,,09003,9003
2020-06-05,36,1494,18,62,7,215,0.7485153373,0.1591999092,1317,162500,2264,728365,801,10677,,09003,9003
2020-06-06,34,1494,17,62,6,215,0.7528155324,0.1637320525,1321,162818,2132,728095,755,10747,,09003,9003
2020-06-07,32,1494,16,62,6,215,0.7565062459,0.168440138,1325,163117,2008,727840,711,10809,,09003,9003
2020-06-08,31,1494,15,62,5,215,0.7589645218,0.1735039976,1328,163398,1891,727600,669,10844,,09003,9003
2020-06-09,29,1494,15,62,5,215,0.760691131,0.1787790711,1332,163663,1781,727374,630,10859,,09003,9003
2020-06-10,27,1494,14,62,5,215,0.7608759188,0.1844992302,1335,163912,1678,727161,594,10274,,09003,9003
2020-06-11,26,1494,13,62,5,215,0.7601734658,0.1847020109,1337,164147,1580,726961,559,10314,,09003,9003
2020-06-12,24,1494,12,62,4,215,0.7594194604,0.1849196735,1340,164368,1488,726773,526,10455,,09003,9003
2020-06-13,23,1494,11,62,4,215,0.7589286351,0.1908348652,1343,164576,1402,726595,496,10534,,09003,9003
2020-06-14,22,1494,11,62,4,215,0.7590566765,0.1907979029,1345,164772,1320,726428,467,11218,,09003,9003
2020-06-15,20,1494,10,62,4,215,0.7604871046,0.1903849739,1347,164957,1243,726270,440,11231,,09003,9003
2020-06-16,19,1494,10,62,3,215,0.7633162362,0.1837947712,1350,165131,1170,726122,414,11261,,09003,9003
2020-06-17,18,1494,9,62,3,215,0.7680643069,0.1824241213,1352,165295,1102,725983,390,11284,,09003,9003
2020-06-18,17,1494,8,62,3,215,0.7753189999,0.1861033745,1353,165449,1037,725851,367,11322,,09003,9003
2020-06-19,16,1494,8,62,3,215,0.782293257,0.1956370852,1355,165594,977,725727,346,11358,,09003,9003
2020-06-20,15,1494,7,62,3,215,0.7912173068,0.193060934,1357,165731,920,725611,325,11392,,09003,9003
2020-06-21,14,1494,7,62,2,215,0.8019766036,0.2072755006,1359,165860,867,725501,306,11405,,09003,9003
2020-06-22,13,1494,7,62,2,215,0.8142159755,0.2037422983,1360,165981,816,725397,288,11414,,09003,9003
2020-06-23,13,1494,6,62,2,215,0.8278225324,0.2171349317,1362,166096,768,725300,271,11443,,09003,9003
2020-06-24,12,1494,6,62,2,215,0.8426000047,0.2417365564,1363,166203,723,725208,255,11450,,09003,9003
2020-06-25,11,1494,5,62,2,215,0.8580044437,0.2603836886,1364,166305,681,725122,240,11483,,09003,9003
2020-06-26,10,1494,5,62,2,215,0.8737064621,0.2731714144,1365,166400,641,725041,226,11511,,09003,9003
2020-06-27,10,1494,5,62,2,215,0.8894149909,0.2801837582,1366,166490,604,724964,213,11558,,09003,9003
2020-06-28,9,1494,5,62,1,215,0.9050912615,0.2814319113,1368,166574,569,724892,201,11587,,09003,9003
2020-06-29,9,1494,4,62,1,215,0.9207783714,0.2826769354,1369,166654,535,724825,189,11623,,09003,9003
2020-06-30,8,1494,4,62,1,215,0.93615506,0.2840115705,1370,166729,504,724761,178,11623,,09003,9003
2020-07-01,8,1494,4,62,1,215,,,1370,166799,474,724700,167,,,09003,9003
2020-07-02,7,1494,3,62,1,215,,,1371,166866,447,724641,160,,,09003,9003
2020-07-03,7,1494,3,62,1,215,,,1372,166931,423,724580,156,,,09003,9003
2020-07-04,6,1494,3,62,1,215,,,1373,166994,402,724518,155,,,09003,9003
2020-07-05,6,1494,3,62,1,215,,,1374,167057,385,724454,155,,,09003,9003
2020-07-06,6,1494,3,62,1,215,,,1374,167121,372,724389,157,,,09003,9003
2020-07-07,5,1494,2,62,1,215,,,1375,167186,362,724321,160,,,09003,9003
2020-07-08,5,1494,2,62,1,215,,,1375,167253,355,724250,164,,,09003,9003
2020-07-09,5,1494,2,62,1,215,,,1376,167321,351,724177,169,,,09003,9003
2020-07-10,4,1494,2,62,0,215,,,1377,167391,349,724101,175,,,09003,9003
2020-07-11,4,1494,2,62,0,215,,,1377,167464,351,724020,183,,,09003,9003
2020-07-12,4,1494,2,62,0,215,,,1378,167541,355,723935,191,,,09003,9003
2020-07-13,4,1494,2,62,0,215,,,1378,167621,362,723845,201,,,09003,9003
2020-07-14,4,1494,2,62,0,215,,,1378,167706,372,723748,213,,,09003,9003
2020-07-15,4,1494,2,62,0,215,,,1379,167796,384,723644,227,,,09003,9003
2020-07-16,3,1494,1,62,0,215,,,1379,167891,400,723535,241,,,09003,9003
2020-07-17,3,1494,1,62,0,215,,,1380,167992,417,723421,254,,,09003,9003
2020-07-18,3,1494,1,62,0,215,,,1380,168099,436,723301,267,,,09003,9003
2020-07-19,3,1494,1,62,0,215,,,1381,168211,457,723177,280,,,09003,9003
2020-07-20,3,1494,1,62,0,215,,,1381,168328,478,723046,293,,,09003,9003
2020-07-21,3,1494,1,62,0,215,,,1381,168450,501,722909,307,,,09003,9003
2020-07-22,3,1494,1,62,0,215,,,1382,168579,525,722766,322,,,09003,9003
2020-07-23,3,1494,1,62,0,215,,,1382,168714,549,722616,337,,,09003,9003
2020-07-24,3,1494,1,62,0,215,,,1383,168854,575,722460,353,,,09003,9003
2020-07-25,4,1494,1,62,0,215,,,1383,169002,602,722296,370,,,09003,9003
2020-07-26,4,1494,1,62,0,215,,,1383,169156,631,722124,387,,,09003,9003
2020-07-27,4,1494,1,62,0,215,,,1384,169318,660,721944,405,,,09003,9003
2020-07-28,4,1494,1,62,0,215,,,1384,169487,691,721756,424,,,09003,9003
2020-07-29,4,1494,1,62,0,215,,,1385,169664,724,721559,444,,,09003,9003
2020-07-30,4,1494,1,62,0,215,,,1385,169850,758,721353,464,,,09003,9003
2020-07-31,4,1494,1,62,0,215,,,1386,170044,793,721137,486,,,09003,9003
2020-08-01,4,1494,1,62,1,215,,,1386,170247,830,720912,508,,,09003,9003
2020-08-02,5,1494,1,62,1,215,,,1387,170460,869,720675,532,,,09003,9003
2020-08-03,5,1494,1,62,1,215,,,1387,170682,909,720428,557,,,09003,9003
2020-08-04,5,1494,2,62,1,215,,,1388,170915,952,720170,583,,,09003,9003
2020-08-05,5,1494,2,62,1,215,,,1388,171158,996,719900,609,,,09003,9003
2020-08-06,5,1494,2,62,1,215,,,1389,171413,1042,719617,638,,,09003,9003
2020-08-07,6,1494,2,62,1,215,,,1389,171679,1090,719321,667,,,09003,9003
2020-08-08,6,1494,2,62,1,215,,,1390,171958,1141,719012,698,,,09003,9003
2020-08-09,6,1494,2,62,1,215,,,1391,172249,1193,718688,730,,,09003,9003
2020-08-10,7,1494,2,62,1,215,,,1391,172554,1248,718350,763,,,09003,9003
2020-08-11,7,1494,2,62,1,215,,,1392,172872,1306,717997,798,,,09003,9003
2020-08-12,7,1494,2,62,1,215,,,1393,173206,1366,717627,834,,,09003,9003
2020-08-13,7,1494,2,62,1,215,,,1394,173554,1428,717241,872,,,09003,9003
2020-08-14,8,1494,2,62,1,215,,,1394,173918,1494,716837,912,,,09003,9003
2020-08-15,8,1494,2,62,1,215,,,1395,174299,1562,716415,953,,,09003,9003
2020-08-16,9,1494,3,62,1,215,,,1396,174697,1633,715974,996,,,09003,9003
2020-08-17,9,1494,3,62,1,215,,,1397,175113,1707,715513,1041,,,09003,9003
2020-08-18,9,1494,3,62,2,215,,,1398,175548,1785,715031,1088,,,09003,9003
2020-08-19,10,1494,3,62,2,215,,,1399,176002,1865,714529,1137,,,09003,9003
2020-08-20,10,1494,3,62,2,215,,,1400,176476,1950,714004,1187,,,09003,9003
2020-08-21,11,1494,3,62,2,215,,,1401,176972,2037,713455,1240,,,09003,9003
2020-08-22,11,1494,3,62,2,215,,,1402,177489,2129,712882,1296,,,09003,9003
2020-08-23,12,1494,4,62,2,215,,,1403,178029,2224,712285,1353,,,09003,9003
2020-08-24,12,1494,4,62,2,215,,,1405,178593,2323,711662,1412,,,09003,9003
2020-08-25,13,1494,4,62,2,215,,,1406,179182,2426,711011,1474,,,09003,9003
2020-08-26,13,1494,4,62,2,215,,,1407,179796,2534,710332,1538,,,09003,9003
2020-08-27,14,1494,4,62,3,215,,,1409,180438,2646,709624,1605,,,09003,9003
2020-08-28,15,1494,5,62,3,215,,,1410,181106,2762,708886,1675,,,09003,9003
2020-08-29,15,1494,5,62,3,215,,,1412,181804,2883,708116,1747,,,09003,9003
2020-08-30,16,1494,5,62,3,215,,,1413,182532,3009,707313,1822,,,09003,9003
2020-08-31,17,1494,5,62,3,215,,,1415,183291,3140,706477,1900,,,09003,9003
2020-09-01,18,1494,5,62,3,215,,,1417,184082,3276,705605,1980,,,09003,9003
2020-09-02,18,1494,6,62,3,215,,,1419,184906,3417,704697,2064,,,09003,9003
2020-09-03,19,1494,6,62,4,215,,,1420,185766,3563,703751,2151,,,09003,9003
2020-09-04,20,1494,6,62,4,215,,,1422,186661,3715,702766,2240,,,09003,9003
2020-09-05,21,1494,7,62,4,215,,,1425,187593,3872,701741,2333,,,09003,9003
2020-09-06,22,1494,7,62,4,215,,,1427,188564,4036,700674,2430,,,09003,9003
2020-09-07,23,1494,7,62,4,215,,,1429,189575,4205,699563,2529,,,09003,9003
2020-09-08,24,1494,8,62,5,215,,,1431,190627,4380,698408,2632,,,09003,9003
2020-09-09,25,1494,8,62,5,215,,,1434,191722,4562,697207,2738,,,09003,9003
2020-09-10,26,1494,8,62,5,215,,,1436,192861,4749,695959,2847,,,09003,9003
2020-09-11,27,1494,9,62,5,215,,,1439,194045,4944,694662,2960,,,09003,9003
2020-09-12,28,1494,9,62,6,215,,,1442,195276,5144,693315,3077,,,09003,9003
2020-09-13,29,1494,9,62,6,215,,,1445,196555,5351,691916,3197,,,09003,9003
2020-09-14,31,1494,10,62,6,215,,,1448,197883,5565,690464,3320,,,09003,9003
2020-09-15,32,1494,10,62,6,215,,,1451,199263,5785,688957,3447,,,09003,9003
2020-09-16,33,1494,11,62,7,215,,,1454,200695,6012,687395,3577,,,09003,9003
2020-09-17,34,1494,11,62,7,215,,,1458,202181,6246,685775,3711,,,09003,9003
